"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/24/2021","AirNow","550270001","3","16.6","ug/m3 LC","60","HORICON WILDLIFE AREA","1","100.0000","88101","PM2.5 - Local Conditions","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.466111000942","-88.621111"
"01/01/2021","AirNow","550350014","3","16.8","ug/m3 LC","61","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.7614000009432","-91.143"
"01/02/2021","AirNow","550350014","3","26.5","ug/m3 LC","81","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.7614000009432","-91.143"
"01/03/2021","AirNow","550350014","3","13.3","ug/m3 LC","54","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.7614000009432","-91.143"
"01/04/2021","AirNow","550350014","3","20.5","ug/m3 LC","69","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.7614000009432","-91.143"
"01/05/2021","AirNow","550350014","3","22.7","ug/m3 LC","73","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.7614000009432","-91.143"
"01/06/2021","AirNow","550350014","3","22.4","ug/m3 LC","73","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.7614000009432","-91.143"
"01/07/2021","AirNow","550350014","3","16.3","ug/m3 LC","60","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.7614000009432","-91.143"
"01/08/2021","AirNow","550350014","3","10.1","ug/m3 LC","42","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.7614000009432","-91.143"
"01/09/2021","AirNow","550350014","3","15.4","ug/m3 LC","58","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.7614000009432","-91.143"
"01/10/2021","AirNow","550350014","3","17.6","ug/m3 LC","63","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.7614000009432","-91.143"
"01/11/2021","AirNow","550350014","3","11","ug/m3 LC","46","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.7614000009432","-91.143"
"01/12/2021","AirNow","550350014","3","17.8","ug/m3 LC","63","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.7614000009432","-91.143"
"01/13/2021","AirNow","550350014","3","17.7","ug/m3 LC","63","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.7614000009432","-91.143"
"01/14/2021","AirNow","550350014","3","27.2","ug/m3 LC","83","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.7614000009432","-91.143"
"01/15/2021","AirNow","550350014","3","8.1","ug/m3 LC","34","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.7614000009432","-91.143"
"01/16/2021","AirNow","550350014","3","2.6","ug/m3 LC","11","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.7614000009432","-91.143"
"01/17/2021","AirNow","550350014","3","6.4","ug/m3 LC","27","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.7614000009432","-91.143"
"01/18/2021","AirNow","550350014","3","7.2","ug/m3 LC","30","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.7614000009432","-91.143"
"01/19/2021","AirNow","550350014","3","6.7","ug/m3 LC","28","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.7614000009432","-91.143"
"01/20/2021","AirNow","550350014","3","6.2","ug/m3 LC","26","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.7614000009432","-91.143"
"01/21/2021","AirNow","550350014","3","2.8","ug/m3 LC","12","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.7614000009432","-91.143"
"01/22/2021","AirNow","550350014","3","3.6","ug/m3 LC","15","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.7614000009432","-91.143"
"01/23/2021","AirNow","550350014","3","8","ug/m3 LC","33","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.7614000009432","-91.143"
"01/24/2021","AirNow","550350014","3","14","ug/m3 LC","55","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.7614000009432","-91.143"
"01/01/2021","AirNow","550410007","3","14.1","ug/m3 LC","55","POTAWATOMI","1","100.0000","88101","PM2.5 - Local Conditions","","","55","Wisconsin","041","Forest","45.565000000943","-88.8086"
"01/02/2021","AirNow","550410007","3","9.5","ug/m3 LC","40","POTAWATOMI","1","100.0000","88101","PM2.5 - Local Conditions","","","55","Wisconsin","041","Forest","45.565000000943","-88.8086"
"01/03/2021","AirNow","550410007","3","9.6","ug/m3 LC","40","POTAWATOMI","1","100.0000","88101","PM2.5 - Local Conditions","","","55","Wisconsin","041","Forest","45.565000000943","-88.8086"
"01/04/2021","AirNow","550410007","3","13.4","ug/m3 LC","54","POTAWATOMI","1","100.0000","88101","PM2.5 - Local Conditions","","","55","Wisconsin","041","Forest","45.565000000943","-88.8086"
"01/05/2021","AirNow","550410007","3","12.2","ug/m3 LC","51","POTAWATOMI","1","100.0000","88101","PM2.5 - Local Conditions","","","55","Wisconsin","041","Forest","45.565000000943","-88.8086"
"01/06/2021","AirNow","550410007","3","4.7","ug/m3 LC","20","POTAWATOMI","1","100.0000","88101","PM2.5 - Local Conditions","","","55","Wisconsin","041","Forest","45.565000000943","-88.8086"
"01/07/2021","AirNow","550410007","3","2.5","ug/m3 LC","10","POTAWATOMI","1","100.0000","88101","PM2.5 - Local Conditions","","","55","Wisconsin","041","Forest","45.565000000943","-88.8086"
"01/08/2021","AirNow","550410007","3","2.2","ug/m3 LC","9","POTAWATOMI","1","100.0000","88101","PM2.5 - Local Conditions","","","55","Wisconsin","041","Forest","45.565000000943","-88.8086"
"01/09/2021","AirNow","550410007","3","7.8","ug/m3 LC","33","POTAWATOMI","1","100.0000","88101","PM2.5 - Local Conditions","","","55","Wisconsin","041","Forest","45.565000000943","-88.8086"
"01/10/2021","AirNow","550410007","3","5.6","ug/m3 LC","23","POTAWATOMI","1","100.0000","88101","PM2.5 - Local Conditions","","","55","Wisconsin","041","Forest","45.565000000943","-88.8086"
"01/11/2021","AirNow","550410007","3","13","ug/m3 LC","53","POTAWATOMI","1","100.0000","88101","PM2.5 - Local Conditions","","","55","Wisconsin","041","Forest","45.565000000943","-88.8086"
"01/12/2021","AirNow","550410007","3","15.1","ug/m3 LC","57","POTAWATOMI","1","100.0000","88101","PM2.5 - Local Conditions","","","55","Wisconsin","041","Forest","45.565000000943","-88.8086"
"01/13/2021","AirNow","550410007","3","12.5","ug/m3 LC","52","POTAWATOMI","1","100.0000","88101","PM2.5 - Local Conditions","","","55","Wisconsin","041","Forest","45.565000000943","-88.8086"
"01/14/2021","AirNow","550410007","3","14.7","ug/m3 LC","56","POTAWATOMI","1","100.0000","88101","PM2.5 - Local Conditions","","","55","Wisconsin","041","Forest","45.565000000943","-88.8086"
"01/15/2021","AirNow","550410007","3","5.9","ug/m3 LC","25","POTAWATOMI","1","100.0000","88101","PM2.5 - Local Conditions","","","55","Wisconsin","041","Forest","45.565000000943","-88.8086"
"01/16/2021","AirNow","550410007","3","2","ug/m3 LC","8","POTAWATOMI","1","100.0000","88101","PM2.5 - Local Conditions","","","55","Wisconsin","041","Forest","45.565000000943","-88.8086"
"01/17/2021","AirNow","550410007","3","0.8","ug/m3 LC","3","POTAWATOMI","1","100.0000","88101","PM2.5 - Local Conditions","","","55","Wisconsin","041","Forest","45.565000000943","-88.8086"
"01/18/2021","AirNow","550410007","3","1.8","ug/m3 LC","8","POTAWATOMI","1","100.0000","88101","PM2.5 - Local Conditions","","","55","Wisconsin","041","Forest","45.565000000943","-88.8086"
"01/19/2021","AirNow","550410007","3","1.7","ug/m3 LC","7","POTAWATOMI","1","100.0000","88101","PM2.5 - Local Conditions","","","55","Wisconsin","041","Forest","45.565000000943","-88.8086"
"01/20/2021","AirNow","550410007","3","4.5","ug/m3 LC","19","POTAWATOMI","1","100.0000","88101","PM2.5 - Local Conditions","","","55","Wisconsin","041","Forest","45.565000000943","-88.8086"
"01/21/2021","AirNow","550410007","3","2.5","ug/m3 LC","10","POTAWATOMI","1","100.0000","88101","PM2.5 - Local Conditions","","","55","Wisconsin","041","Forest","45.565000000943","-88.8086"
"01/22/2021","AirNow","550410007","3","0.9","ug/m3 LC","4","POTAWATOMI","1","100.0000","88101","PM2.5 - Local Conditions","","","55","Wisconsin","041","Forest","45.565000000943","-88.8086"
"01/23/2021","AirNow","550410007","3","5.8","ug/m3 LC","24","POTAWATOMI","1","100.0000","88101","PM2.5 - Local Conditions","","","55","Wisconsin","041","Forest","45.565000000943","-88.8086"
"01/24/2021","AirNow","550410007","3","7.9","ug/m3 LC","33","POTAWATOMI","1","100.0000","88101","PM2.5 - Local Conditions","","","55","Wisconsin","041","Forest","45.565000000943","-88.8086"
"01/01/2021","AirNow","550430009","3","19.9","ug/m3 LC","67","POTOSI","1","100.0000","88101","PM2.5 - Local Conditions","38420","Platteville, WI","55","Wisconsin","043","Grant","42.6938000009402","-90.6979"
"01/02/2021","AirNow","550430009","3","19.3","ug/m3 LC","66","POTOSI","1","100.0000","88101","PM2.5 - Local Conditions","38420","Platteville, WI","55","Wisconsin","043","Grant","42.6938000009402","-90.6979"
"01/03/2021","AirNow","550430009","3","14.1","ug/m3 LC","55","POTOSI","1","100.0000","88101","PM2.5 - Local Conditions","38420","Platteville, WI","55","Wisconsin","043","Grant","42.6938000009402","-90.6979"
"01/04/2021","AirNow","550430009","3","14.3","ug/m3 LC","56","POTOSI","1","100.0000","88101","PM2.5 - Local Conditions","38420","Platteville, WI","55","Wisconsin","043","Grant","42.6938000009402","-90.6979"
"01/05/2021","AirNow","550430009","3","10.5","ug/m3 LC","44","POTOSI","1","100.0000","88101","PM2.5 - Local Conditions","38420","Platteville, WI","55","Wisconsin","043","Grant","42.6938000009402","-90.6979"
"01/06/2021","AirNow","550430009","3","18.5","ug/m3 LC","64","POTOSI","1","100.0000","88101","PM2.5 - Local Conditions","38420","Platteville, WI","55","Wisconsin","043","Grant","42.6938000009402","-90.6979"
"01/07/2021","AirNow","550430009","3","21.1","ug/m3 LC","70","POTOSI","1","100.0000","88101","PM2.5 - Local Conditions","38420","Platteville, WI","55","Wisconsin","043","Grant","42.6938000009402","-90.6979"
"01/08/2021","AirNow","550430009","3","13","ug/m3 LC","53","POTOSI","1","100.0000","88101","PM2.5 - Local Conditions","38420","Platteville, WI","55","Wisconsin","043","Grant","42.6938000009402","-90.6979"
"01/09/2021","AirNow","550430009","3","11.2","ug/m3 LC","47","POTOSI","1","100.0000","88101","PM2.5 - Local Conditions","38420","Platteville, WI","55","Wisconsin","043","Grant","42.6938000009402","-90.6979"
"01/10/2021","AirNow","550430009","3","21","ug/m3 LC","70","POTOSI","1","100.0000","88101","PM2.5 - Local Conditions","38420","Platteville, WI","55","Wisconsin","043","Grant","42.6938000009402","-90.6979"
"01/11/2021","AirNow","550430009","3","11","ug/m3 LC","46","POTOSI","1","100.0000","88101","PM2.5 - Local Conditions","38420","Platteville, WI","55","Wisconsin","043","Grant","42.6938000009402","-90.6979"
"01/12/2021","AirNow","550430009","3","13.4","ug/m3 LC","54","POTOSI","1","100.0000","88101","PM2.5 - Local Conditions","38420","Platteville, WI","55","Wisconsin","043","Grant","42.6938000009402","-90.6979"
"01/13/2021","AirNow","550430009","3","14.6","ug/m3 LC","56","POTOSI","1","100.0000","88101","PM2.5 - Local Conditions","38420","Platteville, WI","55","Wisconsin","043","Grant","42.6938000009402","-90.6979"
"01/14/2021","AirNow","550430009","3","16.1","ug/m3 LC","59","POTOSI","1","100.0000","88101","PM2.5 - Local Conditions","38420","Platteville, WI","55","Wisconsin","043","Grant","42.6938000009402","-90.6979"
"01/15/2021","AirNow","550430009","3","6.4","ug/m3 LC","27","POTOSI","1","100.0000","88101","PM2.5 - Local Conditions","38420","Platteville, WI","55","Wisconsin","043","Grant","42.6938000009402","-90.6979"
"01/16/2021","AirNow","550430009","3","7.7","ug/m3 LC","32","POTOSI","1","100.0000","88101","PM2.5 - Local Conditions","38420","Platteville, WI","55","Wisconsin","043","Grant","42.6938000009402","-90.6979"
"01/17/2021","AirNow","550430009","3","12","ug/m3 LC","50","POTOSI","1","100.0000","88101","PM2.5 - Local Conditions","38420","Platteville, WI","55","Wisconsin","043","Grant","42.6938000009402","-90.6979"
"01/18/2021","AirNow","550430009","3","9.3","ug/m3 LC","39","POTOSI","1","100.0000","88101","PM2.5 - Local Conditions","38420","Platteville, WI","55","Wisconsin","043","Grant","42.6938000009402","-90.6979"
"01/19/2021","AirNow","550430009","3","8.5","ug/m3 LC","35","POTOSI","1","100.0000","88101","PM2.5 - Local Conditions","38420","Platteville, WI","55","Wisconsin","043","Grant","42.6938000009402","-90.6979"
"01/20/2021","AirNow","550430009","3","6.2","ug/m3 LC","26","POTOSI","1","100.0000","88101","PM2.5 - Local Conditions","38420","Platteville, WI","55","Wisconsin","043","Grant","42.6938000009402","-90.6979"
"01/21/2021","AirNow","550430009","3","3.1","ug/m3 LC","13","POTOSI","1","100.0000","88101","PM2.5 - Local Conditions","38420","Platteville, WI","55","Wisconsin","043","Grant","42.6938000009402","-90.6979"
"01/22/2021","AirNow","550430009","3","6.2","ug/m3 LC","26","POTOSI","1","100.0000","88101","PM2.5 - Local Conditions","38420","Platteville, WI","55","Wisconsin","043","Grant","42.6938000009402","-90.6979"
"01/23/2021","AirNow","550430009","3","7.3","ug/m3 LC","30","POTOSI","1","100.0000","88101","PM2.5 - Local Conditions","38420","Platteville, WI","55","Wisconsin","043","Grant","42.6938000009402","-90.6979"
"01/24/2021","AirNow","550430009","3","15.4","ug/m3 LC","58","POTOSI","1","100.0000","88101","PM2.5 - Local Conditions","38420","Platteville, WI","55","Wisconsin","043","Grant","42.6938000009402","-90.6979"
"01/01/2021","AirNow","550590019","3","14.6","ug/m3 LC","56","CHIWAUKEE PRAIRIE STATELINE","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","55","Wisconsin","059","Kenosha","42.504722","-87.8093"
"01/02/2021","AirNow","550590019","3","20.5","ug/m3 LC","69","CHIWAUKEE PRAIRIE STATELINE","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","55","Wisconsin","059","Kenosha","42.504722","-87.8093"
"01/03/2021","AirNow","550590019","3","16.3","ug/m3 LC","60","CHIWAUKEE PRAIRIE STATELINE","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","55","Wisconsin","059","Kenosha","42.504722","-87.8093"
"01/04/2021","AirNow","550590019","3","12.4","ug/m3 LC","52","CHIWAUKEE PRAIRIE STATELINE","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","55","Wisconsin","059","Kenosha","42.504722","-87.8093"
"01/05/2021","AirNow","550590019","3","17.5","ug/m3 LC","62","CHIWAUKEE PRAIRIE STATELINE","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","55","Wisconsin","059","Kenosha","42.504722","-87.8093"
"01/06/2021","AirNow","550590019","3","19.4","ug/m3 LC","66","CHIWAUKEE PRAIRIE STATELINE","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","55","Wisconsin","059","Kenosha","42.504722","-87.8093"
"01/07/2021","AirNow","550590019","3","8.9","ug/m3 LC","37","CHIWAUKEE PRAIRIE STATELINE","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","55","Wisconsin","059","Kenosha","42.504722","-87.8093"
"01/08/2021","AirNow","550590019","3","4.3","ug/m3 LC","18","CHIWAUKEE PRAIRIE STATELINE","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","55","Wisconsin","059","Kenosha","42.504722","-87.8093"
"01/09/2021","AirNow","550590019","3","6.7","ug/m3 LC","28","CHIWAUKEE PRAIRIE STATELINE","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","55","Wisconsin","059","Kenosha","42.504722","-87.8093"
"01/10/2021","AirNow","550590019","3","12.3","ug/m3 LC","51","CHIWAUKEE PRAIRIE STATELINE","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","55","Wisconsin","059","Kenosha","42.504722","-87.8093"
"01/11/2021","AirNow","550590019","3","13.2","ug/m3 LC","53","CHIWAUKEE PRAIRIE STATELINE","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","55","Wisconsin","059","Kenosha","42.504722","-87.8093"
"01/12/2021","AirNow","550590019","3","14.7","ug/m3 LC","56","CHIWAUKEE PRAIRIE STATELINE","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","55","Wisconsin","059","Kenosha","42.504722","-87.8093"
"01/13/2021","AirNow","550590019","3","14.9","ug/m3 LC","57","CHIWAUKEE PRAIRIE STATELINE","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","55","Wisconsin","059","Kenosha","42.504722","-87.8093"
"01/14/2021","AirNow","550590019","3","16","ug/m3 LC","59","CHIWAUKEE PRAIRIE STATELINE","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","55","Wisconsin","059","Kenosha","42.504722","-87.8093"
"01/15/2021","AirNow","550590019","3","7.9","ug/m3 LC","33","CHIWAUKEE PRAIRIE STATELINE","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","55","Wisconsin","059","Kenosha","42.504722","-87.8093"
"01/16/2021","AirNow","550590019","3","7.2","ug/m3 LC","30","CHIWAUKEE PRAIRIE STATELINE","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","55","Wisconsin","059","Kenosha","42.504722","-87.8093"
"01/17/2021","AirNow","550590019","3","4.4","ug/m3 LC","18","CHIWAUKEE PRAIRIE STATELINE","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","55","Wisconsin","059","Kenosha","42.504722","-87.8093"
"01/18/2021","AirNow","550590019","3","8.1","ug/m3 LC","34","CHIWAUKEE PRAIRIE STATELINE","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","55","Wisconsin","059","Kenosha","42.504722","-87.8093"
"01/19/2021","AirNow","550590019","3","11.7","ug/m3 LC","49","CHIWAUKEE PRAIRIE STATELINE","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","55","Wisconsin","059","Kenosha","42.504722","-87.8093"
"01/20/2021","AirNow","550590019","3","7","ug/m3 LC","29","CHIWAUKEE PRAIRIE STATELINE","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","55","Wisconsin","059","Kenosha","42.504722","-87.8093"
"01/21/2021","AirNow","550590019","3","3.2","ug/m3 LC","13","CHIWAUKEE PRAIRIE STATELINE","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","55","Wisconsin","059","Kenosha","42.504722","-87.8093"
"01/22/2021","AirNow","550590019","3","3.9","ug/m3 LC","16","CHIWAUKEE PRAIRIE STATELINE","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","55","Wisconsin","059","Kenosha","42.504722","-87.8093"
"01/23/2021","AirNow","550590019","3","5.9","ug/m3 LC","25","CHIWAUKEE PRAIRIE STATELINE","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","55","Wisconsin","059","Kenosha","42.504722","-87.8093"
"01/24/2021","AirNow","550590019","3","13.6","ug/m3 LC","54","CHIWAUKEE PRAIRIE STATELINE","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","55","Wisconsin","059","Kenosha","42.504722","-87.8093"
"01/01/2021","AirNow","550630012","3","15.9","ug/m3 LC","59","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"01/02/2021","AirNow","550630012","3","16.4","ug/m3 LC","60","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"01/03/2021","AirNow","550630012","3","10.7","ug/m3 LC","45","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"01/04/2021","AirNow","550630012","3","17","ug/m3 LC","61","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"01/05/2021","AirNow","550630012","3","16","ug/m3 LC","59","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"01/06/2021","AirNow","550630012","3","27","ug/m3 LC","82","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"01/07/2021","AirNow","550630012","3","23.3","ug/m3 LC","75","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"01/08/2021","AirNow","550630012","3","10.3","ug/m3 LC","43","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"01/09/2021","AirNow","550630012","3","13","ug/m3 LC","53","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"01/10/2021","AirNow","550630012","3","20.8","ug/m3 LC","69","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"01/11/2021","AirNow","550630012","3","9.7","ug/m3 LC","40","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"01/12/2021","AirNow","550630012","3","13.1","ug/m3 LC","53","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"01/13/2021","AirNow","550630012","3","17.5","ug/m3 LC","62","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"01/14/2021","AirNow","550630012","3","20.6","ug/m3 LC","69","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"01/15/2021","AirNow","550630012","3","8","ug/m3 LC","33","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"01/16/2021","AirNow","550630012","3","4.3","ug/m3 LC","18","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"01/17/2021","AirNow","550630012","3","9.1","ug/m3 LC","38","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"01/18/2021","AirNow","550630012","3","9.5","ug/m3 LC","40","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"01/19/2021","AirNow","550630012","3","5.5","ug/m3 LC","23","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"01/20/2021","AirNow","550630012","3","5.3","ug/m3 LC","22","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
